meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
18th Pan American Games 2019,58.07,08/08/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"MACDONALD, Emily",F,17/07/2003,,,19,19,706,Lima,PER
18th Pan American Games 2019,58.19,08/08/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"MACDONALD, Emily",F,17/07/2003,,,20,20,701,Lima,PER
7th FINA World Junior Swimming Championships 2019,58.28,21/08/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"MACDONALD, Emily",F,17/07/2003,,,21,21,698,Budapest,HUN
Olympic Games Athens 2004,58.33,18/08/2004,Women 100 Freestyle LCM Female,JAM,Jamaica,"CHUCK, Angela",F,14/02/1981,,,22,22,,Athens,GRE
17th Commonwealth Games 2002,58.44,31/07/2002,Women 100 Freestyle LCM Female,JAM,Jamaica,"CHUCK, Angela",F,14/02/1981,,,23,23,,Manchester,GBR
TYR Pro Swim Series Clovis,58.47,15/06/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,24,24,691,Clovis,USA
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,58.50,02/05/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"MACDONALD, Emily",F,17/07/2003,,,25,25,690,Orlando,USA
FINA/airweave Swimming World Cup 2015,58.55,04/10/2015,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,26,26,703,Singapore,SGP
7th FINA World Junior Swimming Championships 2019,58.57,24/08/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,27,27,688,Budapest,HUN
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,58.62,02/05/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"CAMPBELL, Kelsie Leigh",F,10/04/1998,,,28,28,686,Orlando,USA
12th FINA World Championships 2007,58.65,29/03/2007,Women 100 Freestyle LCM Female,JAM,Jamaica,"MOODIE, Natasha",F,08/10/1990,,,29,29,,Melbourne,AUS
34th CARIFTA Swimming Championships 2019,58.83,22/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"MACDONALD, Emily",F,17/07/2003,,,30,30,679,Bridgetown,BAR
34th CARIFTA Swimming Championships 2019,58.86,22/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"MACDONALD, Emily",F,17/07/2003,,,31,31,678,Bridgetown,BAR
UANA Swimming Cup,58.92,23/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,32,32,675,Lima,PER
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,59.02,02/05/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"CAMPBELL, Kelsie Leigh",F,10/04/1998,,,33,33,672,Orlando,USA
FINA/airweave Swimming World Cup 2015,59.11,26/09/2015,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,34,34,683,Hong Kong,HKG
ASATT Invitational Swimming Championships,59.12,12/12/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,35,35,669,Balmain,TTO
Puerto Rico International Swimming Open,59.16,26/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"CAPALBO, Solana",F,14/07/2001,,,36,36,667,San Juan,PUR
XXIII Juegos CAC-Barranquilla,59.43,25/07/2018,Women 100 Freestyle LCM Female,JAM,Jamaica,"MACDONALD, Emily",F,17/07/2003,,,37,37,658,Barranquilla,COL
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,59.58,01/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,38,38,653,Kingston,JAM
11th FINA World Championships 2005,59.61,28/07/2005,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,39,39,,Montreal,CAN
34th CARIFTA Swimming Championships 2019,59.71,22/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,40,40,649,Bridgetown,BAR
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,59.72,02/05/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"MACDONALD, Emily",F,17/07/2003,,,41,41,649,Orlando,USA
34th CARIFTA Swimming Championships 2019,59.74,22/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WILLIAMS, Britney",F,30/05/2001,,,42,42,648,Bridgetown,BAR
32nd CCCAN Swimming Championships 2019,59.76,01/07/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"BANKS, Gabrianna",F,14/09/2002,,,43,43,647,Bridgetown,BAR
TYR Pro Swim Series Clovis,59.76,15/06/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,43,44,647,Clovis,USA
Puerto Rico International Swimming Open,59.83,26/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"CAPALBO, Solana",F,14/07/2001,,,45,45,645,San Juan,PUR
32nd CCCAN Swimming Championships 2019,59.92,01/07/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WILLIAMS, Britney",F,30/05/2001,,,46,46,642,Bridgetown,BAR
Youth Olympic Games Buenos Aires 2018,59.98,08/10/2018,Women 100 Freestyle LCM Female,JAM,Jamaica,"MACDONALD, Emily",F,17/07/2003,,,47,47,640,Buenos Aires,ARG
Walter Rogers Age Group Swimming National Championships 2019,01:00.06,24/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,48,48,638,Kingston,JAM
32nd CCCAN Swimming Championships 2019,01:00.12,01/07/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WILLIAMS, Britney",F,30/05/2001,,,49,49,636,Bridgetown,BAR
18th Commonwealth Games 2006,01:00.13,17/03/2006,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,50,50,,Melbourne,AUS
34th CARIFTA Swimming Championships 2019,01:00.21,22/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WILLIAMS, Britney",F,30/05/2001,,,51,51,633,Bridgetown,BAR
Jamaican Junior National Championships (50m),01:00.23,23/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,52,52,632,Kingston,JAM
Olympic Games Athens 2004,01:00.25,16/08/2004,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Janelle",F,30/09/1982,,,53,53,,Athens,GRE
34th CARIFTA Swimming Championships 2019,01:00.27,22/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,54,54,631,Bridgetown,BAR
Olympic Games Sydney 2000,01:00.30,17/09/2000,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Janelle",F,30/09/1982,,,55,55,,Sydney,AUS
Puerto Rico International Swimming Open,01:00.37,21/05/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"CAPALBO, Solana",F,14/07/2001,,,56,56,628,Salinas,PUR
Walter Rogers Age Group Swimming National Championships 2019,01:00.42,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,57,57,626,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:00.46,24/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,58,58,625,Kingston,JAM
Olympic Games Sydney 2000,01:00.46,17/09/2000,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Janelle",F,30/09/1982,,,58,59,,Sydney,AUS
Puerto Rico International Swimming Open,01:00.52,21/05/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"CAPALBO, Solana",F,14/07/2001,,,60,60,623,Salinas,PUR
UANA Swimming Cup,01:00.54,23/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"BANKS, Gabrianna",F,14/09/2002,,,61,61,623,Lima,PER
32nd CCCAN Swimming Championships 2019,01:00.68,01/07/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"BANKS, Gabrianna",F,14/09/2002,,,62,62,618,Bridgetown,BAR
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:00.72,01/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,63,63,617,Kingston,JAM
7th FINA World Junior Swimming Championships 2019,01:00.80,21/08/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,64,64,615,Budapest,HUN
18th Commonwealth Games 2006,01:00.95,17/03/2006,Women 100 Freestyle LCM Female,JAM,Jamaica,"SWABY, Tamara",F,06/12/1979,,,65,65,,Melbourne,AUS
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:01.32,26/01/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,66,66,599,Kingston,JAM
7th FINA World Junior Swimming Championships 2019,01:01.42,25/08/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"MACDONALD, Emily",F,17/07/2003,,,67,67,596,Budapest,HUN
Jamaican Junior National Championships (50m),01:01.89,22/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,68,68,583,Kingston,JAM
CCCAN Championships,01:01.93,25/06/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,69,69,582,San Juan,PUR
34th CARIFTA Swimming Championships 2019,01:01.96,22/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,70,70,581,Bridgetown,BAR
Jamaican Junior National Championships (50m),01:02.04,23/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"HEAVEN, Aliyah",F,30/12/2005,,,71,71,579,Kingston,JAM
Olympic Games Sydney 2000,01:02.29,21/09/2000,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Janelle",F,30/09/1982,,,72,72,,Sydney,AUS
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:02.30,26/01/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ANDERSON, Brianna",F,06/11/2002,,,73,73,571,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:02.36,24/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,74,74,570,Kingston,JAM
CCCAN Championships,01:02.37,25/06/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,75,75,569,San Juan,PUR
11th FINA World Championships 2005,01:02.39,26/07/2005,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,76,76,,Montreal,CAN
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:02.62,01/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,77,77,563,Kingston,JAM
Olympic Games Athens 2004,01:02.62,15/08/2004,Women 100 Freestyle LCM Female,JAM,Jamaica,"ATKINSON, Janelle",F,30/09/1982,,,77,78,,Athens,GRE
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:02.63,01/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"ANDERSON, Brianna",F,06/11/2002,,,79,79,562,Kingston,JAM
Jamaican Junior National Championships (50m),01:02.96,22/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"HEAVEN, Aliyah",F,30/12/2005,,,80,80,554,Kingston,JAM
Jamaican Junior National Championships (50m),01:02.99,23/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,81,81,553,Kingston,JAM
Jamaican Junior National Championships (50m),01:03.01,23/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,82,82,552,Kingston,JAM
32nd CCCAN Swimming Championships 2019,01:03.03,01/07/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,83,83,552,Bridgetown,BAR
Walter Rogers Age Group Swimming National Championships 2019,01:03.03,24/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HEAVEN, Aliyah",F,30/12/2005,,,83,84,552,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:03.04,01/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"HEAVEN, Aliyah",F,30/12/2005,,,85,85,551,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:03.26,01/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,86,86,546,Kingston,JAM
Jamaican Junior National Championships (50m),01:03.42,22/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,87,87,542,Kingston,JAM
32nd CCCAN Swimming Championships 2019,01:03.50,01/07/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HODGE, Ashley",F,14/06/2004,,,88,88,540,Bridgetown,BAR
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:03.56,26/01/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,89,89,538,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:03.61,26/01/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HEAVEN, Aliyah",F,30/12/2005,,,90,90,537,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:03.63,26/01/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,91,91,536,Kingston,JAM
15th Pan American Games 2007,01:03.66,18/07/2007,Women 100 Freestyle LCM Female,JAM,Jamaica,"MOODIE, Natasha",F,08/10/1990,,,92,92,,Rio de Janeiro,BRA
Walter Rogers Age Group Swimming National Championships 2019,01:03.70,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,93,93,534,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:03.71,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,94,94,534,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:03.73,01/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,95,95,534,Kingston,JAM
15th Pan American Games 2007,01:03.76,19/07/2007,Women 100 Freestyle LCM Female,JAM,Jamaica,"MOODIE, Natasha",F,08/10/1990,,,96,96,,Rio de Janeiro,BRA
12th FINA World Championships 2007,01:04.00,27/03/2007,Women 100 Freestyle LCM Female,JAM,Jamaica,"MOODIE, Natasha",F,08/10/1990,,,97,97,,Melbourne,AUS
Walter Rogers Age Group Swimming National Championships 2019,01:04.15,24/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,98,98,523,Kingston,JAM
Jamaican Junior National Championships (50m),01:04.17,22/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,99,99,523,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:04.25,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HEAVEN, Aliyah",F,30/12/2005,,,100,100,521,Kingston,JAM
CCCAN Championships,01:04.28,25/06/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,101,101,520,San Juan,PUR
CCCAN Championships,01:04.50,25/06/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"FRANCIS, Giani",F,26/06/2006,,,102,102,515,San Juan,PUR
Tornadoes Invitational Swim Meet,01:04.75,25/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"BROWN, Saidah",F,04/11/2006,,,103,103,509,Kingstown,JAM
Neville Alexander Memorial Swim Meet 2019,01:04.93,04/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HEAVEN, Aliyah",F,30/12/2005,,,104,104,505,Kingston,JAM
7th FINA World Junior Swimming Championships 2019,01:04.98,25/08/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"BANKS, Gabrianna",F,14/09/2002,,,105,105,503,Budapest,HUN
Neville Alexander Memorial Swim Meet 2019,01:05.01,04/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"BROWN, Saidah",F,04/11/2006,,,106,106,503,Kingston,JAM
Tornadoes Invitational Swim Meet,01:05.08,25/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,107,107,501,Kingstown,JAM
CCCAN Championships,01:05.09,25/06/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"CAMERON, Zaviya",F,28/10/2008,,,108,108,501,San Juan,PUR
Neville Alexander Memorial Swim Meet 2019,01:05.26,04/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,109,109,497,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:05.30,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,110,110,496,Kingston,JAM
UANA Swimming Cup,01:05.37,23/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,111,111,494,Lima,PER
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:05.40,01/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"FRANCIS, Giani",F,26/06/2006,,,112,112,494,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:05.65,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"BROWN, Saidah",F,04/11/2006,,,113,113,488,Kingston,JAM
Jamaican Junior National Championships (50m),01:05.70,22/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,114,114,487,Kingston,JAM
Tornadoes Invitational Swim Meet,01:05.76,25/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,115,115,486,Kingstown,JAM
34th CARIFTA Swimming Championships 2019,01:05.84,22/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,116,116,484,Bridgetown,BAR
CCCAN Championships,01:05.88,25/06/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"CAMERON, Zaviya",F,28/10/2008,,,117,117,483,San Juan,PUR
Jamaican Junior National Championships (50m),01:05.88,22/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,117,118,483,Kingston,JAM
ASATT Invitational Swimming Championships,01:06.01,12/12/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"FRANCIS, Giani",F,26/06/2006,,,119,119,480,Balmain,TTO
34th CARIFTA Swimming Championships 2019,01:06.03,22/04/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,120,120,480,Bridgetown,BAR
Walter Rogers Age Group Swimming National Championships 2019,01:06.08,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,121,121,479,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:06.20,01/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,122,122,476,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:06.31,26/01/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,123,123,474,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:06.56,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,124,124,468,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:06.83,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"SHIRLEY, Christanya",F,03/12/2007,,,125,125,463,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,01:06.84,04/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"OFFICER, Safiya",F,28/07/2005,,,126,126,463,Kingston,JAM
ASATT Invitational Swimming Championships,01:06.99,13/12/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,127,127,459,Balmain,TTO
Walter Rogers Age Group Swimming National Championships 2019,01:07.07,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"BROWN, Saidah",F,04/11/2006,,,128,128,458,Kingston,JAM
CCCAN Championships,01:07.32,24/06/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,129,129,453,San Juan,PUR
Neville Alexander Memorial Swim Meet 2019,01:07.36,04/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,130,130,452,Kingston,JAM
Tornadoes Invitational Swim Meet,01:07.58,25/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,131,131,447,Kingstown,JAM
Tornadoes Invitational Swim Meet,01:07.82,25/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,132,132,443,Kingstown,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:07.85,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,133,133,442,Kingston,JAM
Jamaican Junior National Championships (50m),01:07.94,23/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,134,134,440,Kingston,JAM
32nd CCCAN Swimming Championships 2019,01:08.16,01/07/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"BROWN, Saidah",F,04/11/2006,,,135,135,436,Bridgetown,BAR
Walter Rogers Age Group Swimming National Championships 2019,01:08.20,21/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,136,136,435,Kingston,JAM
CCCAN Championships,01:08.22,24/06/2021,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,137,137,435,San Juan,PUR
Jamaican Junior National Championships (50m),01:08.45,22/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,138,138,431,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:08.81,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"ANDERSON, Brianna",F,06/11/2002,,,139,139,424,Kingston,JAM
Jamaican Junior National Championships (50m),01:08.98,22/02/2020,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,140,140,421,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:09.29,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"WAINWRIGHT, Leanna A",F,12/05/2006,,,141,141,415,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:09.60,23/02/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HEAVEN, Aliyah",F,30/12/2005,,,142,142,410,Kingston,JAM
Tornadoes Invitational Swim Meet,01:09.79,25/05/2019,Women 100 Freestyle LCM Female,JAM,Jamaica,"HUNTER, Ireland",F,15/09/2005,,,143,143,406,Kingstown,JAM
