meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Atlanta Classic 2021,56.76,14/05/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,15,15,663,Atlanta,USA
Swimcup Amsterdam,56.77,15/12/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,16,16,675,Amsterdam,NED
Neville Alexander Memorial Swim Meet 2019,56.84,04/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,17,17,673,Kingston,JAM
32nd CCCAN Swimming Championships 2019,56.85,29/06/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,18,18,673,Bridgetown,BAR
Puerto Rico International Swimming Open,56.89,26/04/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,19,19,671,San Juan,PUR
British Swimming Glasgow Open Meet,56.97,03/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,20,20,655,Glasgow,GBR
15th Pan American Games 2007,57.07,16/07/2007,Men 100 Butterfly LCM Male,JAM,Jamaica,"HAMILTON, Brad",M,20/11/1989,,,21,21,,Rio de Janeiro,BRA
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2015,57.08,06/06/2015,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,22,22,664,Canet-en-Roussillon,FRA
British Swimming Championships (50m),57.17,17/04/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,23,23,661,Glasgow,GBR
5th FINA World Junior Swimming Championships 2015,57.23,26/08/2015,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,24,24,659,Singapore,SGP
TYR Pro Swim Mission Viejo 2021,57.25,09/04/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,25,25,646,Mission Viejo,USA
18th Pan American Games 2019,57.29,06/08/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,26,26,657,Lima,PER
TYR Pro Swim Mission Viejo 2021,57.34,09/04/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,27,27,643,Mission Viejo,USA
32nd CCCAN Swimming Championships 2019,57.34,29/06/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,27,28,655,Bridgetown,BAR
ISCA International Senior Cup 2021,57.35,27/03/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,29,29,643,St. Petersburg,USA
Youth Olympic Games Nanjing 2014,57.40,18/08/2014,Men 100 Butterfly LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,30,30,653,Nanjing,CHN
CCCAN Championships,57.60,27/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,31,31,634,San Juan,PUR
Olympic Games Tokyo 2020,57.63,26/07/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,32,32,633,Tokyo,JPN
7th FINA World Junior Swimming Championships 2019,57.71,21/08/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"VALE, Nicholas",M,06/05/2001,,,33,33,643,Budapest,HUN
18th Pan American Games 2019,57.82,06/08/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,34,34,639,Lima,PER
18th FINA World Championships 2019,57.84,23/07/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,35,35,639,Gwangju,KOR
CCCAN Championships,57.86,27/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,36,36,626,San Juan,PUR
34th CARIFTA Swimming Championships 2019,57.95,20/04/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"VALE, Nicholas",M,06/05/2001,,,37,37,635,Bridgetown,BAR
34th CARIFTA Swimming Championships 2019,57.95,20/04/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"VALE, Nicholas",M,06/05/2001,,,37,38,635,Bridgetown,BAR
British Swimming Glasgow Open Meet,58.09,04/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,39,39,618,Glasgow,GBR
USA Winter National Championships (50m),58.12,06/12/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,40,40,629,Atlanta,USA
32nd CCCAN Swimming Championships 2019,58.18,29/06/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"VALE, Nicholas",M,06/05/2001,,,41,41,627,Bridgetown,BAR
18th Commonwealth Games 2006,58.21,19/03/2006,Men 100 Butterfly LCM Male,JAM,Jamaica,"HAMILTON, Brad",M,20/11/1989,,,42,42,,Melbourne,AUS
32nd CCCAN Swimming Championships 2019,58.29,29/06/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"VALE, Nicholas",M,06/05/2001,,,43,43,624,Bridgetown,BAR
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,58.31,02/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,44,44,611,Kingston,JAM
TYR Pro Swim Series Greenboro,58.36,09/11/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,45,45,622,Greenboro,USA
7th FINA World Junior Swimming Championships 2019,58.45,21/08/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,46,46,619,Budapest,HUN
TYR Pro Swim Series Greenboro,58.50,09/11/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,47,47,617,Greenboro,USA
29th Summer Universiade 2017,58.52,22/08/2017,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,48,48,617,Taipei City,TPE
Toyota US Open 2020,58.63,14/11/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,49,49,601,Different Area,USA
4th FINA World Junior Swimming Championships 2013,58.78,27/08/2013,Men 100 Butterfly LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,50,50,608,Dubai,UAE
Philipps 66 USA National Championships (50m),58.83,31/07/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,51,51,607,Palo Alto,USA
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2015,58.88,07/06/2015,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,52,52,605,Canet-en-Roussillon,FRA
Jamaican Junior National Championships (50m),58.89,21/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,53,53,593,Kingston,JAM
Atlanta Classic 2021,58.90,15/05/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,54,54,593,Atlanta,USA
British Swimming Glasgow Open Meet,58.93,04/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,55,55,592,Glasgow,GBR
XXIII Juegos CAC-Barranquilla,58.95,25/07/2018,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Luke",M,03/09/1997,,,56,56,603,Barranquilla,COL
CA TYR/MVN Fran Crippen M2021,58.96,25/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,57,57,591,Mission Viejo,USA
CA TYR/MVN Fran Crippen M2021,58.96,25/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,57,58,591,Mission Viejo,USA
Atlanta Classic 2021,58.97,15/05/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,59,59,591,Atlanta,USA
CA TYR/MVN Fran Crippen M2021,58.99,26/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,60,60,590,Mission Viejo,USA
Jamaican Junior National Championships (50m),59.09,22/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,61,61,587,Kingston,JAM
ASATT Invitational Swimming Championships,59.11,13/12/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,62,62,598,Balmain,TTO
4th FINA World Junior Swimming Championships 2013,59.21,27/08/2013,Men 100 Butterfly LCM Male,JAM,Jamaica,"WYNTER, Timothy",M,16/01/1996,,,63,63,595,Dubai,UAE
34th CARIFTA Swimming Championships 2019,59.22,20/04/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,64,64,595,Bridgetown,BAR
Swimcup Amsterdam,59.34,14/12/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,65,65,591,Amsterdam,NED
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,59.38,01/05/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,66,66,579,Orlando,USA
32nd CCCAN Swimming Championships 2019,59.50,29/06/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,67,67,587,Bridgetown,BAR
Walter Rogers Age Group Swimming National Championships 2019,59.54,23/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,68,68,585,Kingston,JAM
32nd CCCAN Swimming Championships 2019,59.58,29/06/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,69,69,584,Bridgetown,BAR
14th Pan American Games 2003,59.60,13/08/2003,Men 100 Butterfly LCM Male,JAM,Jamaica,"WONG, Timothy",M,,,,70,70,,Santo Domingo,DOM
CCCAN Championships,59.65,27/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,71,71,571,San Juan,PUR
Jamaican Junior National Championships (50m),59.65,21/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,71,72,571,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,59.72,27/01/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,73,73,580,Kingston,JAM
15th Pan American Games 2007,59.77,19/07/2007,Men 100 Butterfly LCM Male,JAM,Jamaica,"HAMILTON, Brad",M,20/11/1989,,,74,74,,Rio de Janeiro,BRA
Walter Rogers Age Group Swimming National Championships 2019,59.94,23/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,75,75,574,Kingston,JAM
34th CARIFTA Swimming Championships 2019,59.95,20/04/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,76,76,573,Bridgetown,BAR
34th CARIFTA Swimming Championships 2019,01:00.08,20/04/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,77,77,570,Bridgetown,BAR
Swimcup Amsterdam,01:00.10,14/12/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,78,78,569,Amsterdam,NED
11th FINA World Championships 2005,01:00.13,29/07/2005,Men 100 Butterfly LCM Male,JAM,Jamaica,"HAMILTON, Brad",M,20/11/1989,,,79,79,,Montreal,CAN
Jamaican Junior National Championships (50m),01:00.26,22/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,80,80,554,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:00.27,02/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,81,81,554,Kingston,JAM
32nd CCCAN Swimming Championships 2019,01:00.49,29/06/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,82,82,558,Bridgetown,BAR
TYR Pro Swim Series Des Moines,01:00.58,05/03/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,83,83,545,Des Moines,USA
Jamaican Junior National Championships (50m),01:00.62,21/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,84,84,544,Kingston,JAM
TYR Pro Swim Series Greenboro,01:00.63,07/11/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,85,85,554,Greenboro,USA
Neville Alexander Memorial Swim Meet 2019,01:00.65,04/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,86,86,554,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:00.69,27/01/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,87,87,553,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:00.75,02/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,88,88,540,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,01:00.84,04/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,89,89,549,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:00.99,02/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,90,90,534,Kingston,JAM
TYR Pro Swim Series Des Moines,01:01.03,05/03/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,91,91,533,Des Moines,USA
Walter Rogers Age Group Swimming National Championships 2019,01:01.17,23/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"ADAMS, Chester",M,12/09/2001,,,92,92,540,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:01.18,22/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,93,93,539,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:01.22,27/01/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"ADAMS, Chester",M,12/09/2001,,,94,94,538,Kingston,JAM
Tornadoes Invitational Swim Meet,01:01.23,24/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,95,95,538,Kingstown,JAM
CCCAN Championships,01:01.24,27/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,96,96,528,San Juan,PUR
Tornadoes Invitational Swim Meet,01:01.25,24/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,97,97,538,Kingstown,JAM
TYR Pro Swim Series Greenboro,01:01.26,07/11/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,98,98,537,Greenboro,USA
USA Winter National Championships (50m),01:01.39,07/12/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,99,99,534,Atlanta,USA
20th Commonwealth Games 2014,01:01.43,25/07/2014,Men 100 Butterfly LCM Male,JAM,Jamaica,"WALTER, Dominic Anthony",M,17/12/1992,,,100,100,533,Glasgow,GBR
Walter Rogers Age Group Swimming National Championships 2019,01:01.51,23/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,101,101,531,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:01.55,22/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,102,102,530,Kingston,JAM
5th FINA World Junior Swimming Championships 2015,01:01.57,29/08/2015,Men 100 Butterfly LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,103,103,529,Singapore,SGP
20th Commonwealth Games 2014,01:01.70,26/07/2014,Men 100 Butterfly LCM Male,JAM,Jamaica,"WALTER, Dominic Anthony",M,17/12/1992,,,104,104,526,Glasgow,GBR
Walter Rogers Age Group Swimming National Championships 2019,01:01.79,22/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"ADAMS, Chester",M,12/09/2001,,,105,105,524,Kingston,JAM
32nd CCCAN Swimming Championships 2019,01:02.08,29/06/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,106,106,516,Bridgetown,BAR
Tornadoes Invitational Swim Meet,01:02.11,24/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,107,107,516,Kingstown,JAM
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,01:02.24,02/05/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,108,108,503,Orlando,USA
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,01:02.24,02/05/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,108,109,503,Orlando,USA
Neville Alexander Memorial Swim Meet 2019,01:02.26,04/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,110,110,512,Kingston,JAM
ASATT Invitational Swimming Championships,01:02.46,13/12/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,111,111,507,Balmain,TTO
Neville Alexander Memorial Swim Meet 2019,01:03.28,04/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,112,112,487,Kingston,JAM
Kent ASA Swimming Championships 2020,01:03.36,19/01/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"LYNCH, Jaedon",M,27/04/2005,,,113,113,476,London,GBR
Kent ASA Swimming Championships 2020,01:03.78,19/01/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"LYNCH, Jaedon",M,27/04/2005,,,114,114,467,London,GBR
Walter Rogers Age Group Swimming National Championships 2019,01:04.04,22/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,115,115,470,Kingston,JAM
2nd FINA World Junior Swimming Championships 2008,01:04.05,09/07/2008,Men 100 Butterfly LCM Male,JAM,Jamaica,"BROWN, Stefan",M,,,,116,116,505,Monterrey,MEX
Jamaican Junior National Championships (50m),01:05.42,22/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,117,117,433,Kingston,JAM
Jamaican Junior National Championships (50m),01:05.57,21/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,118,118,430,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:05.63,02/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,119,119,429,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:05.63,22/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,119,120,437,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:05.72,02/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,121,121,427,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:05.93,24/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,122,122,431,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:06.11,23/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,123,123,427,Kingston,JAM
Jamaican Junior National Championships (50m),01:06.35,21/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"GYLES, Rin",M,20/02/2003,,,124,124,415,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:06.65,24/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,125,125,417,Kingston,JAM
Jamaican Junior National Championships (50m),01:06.85,21/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,126,126,405,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,01:06.86,02/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"MAIR, Daniel",M,22/07/2005,,,127,127,405,Kingston,JAM
Jamaican Junior National Championships (50m),01:06.88,22/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"GYLES, Rin",M,20/02/2003,,,128,128,405,Kingston,JAM
Jamaican Junior National Championships (50m),01:07.03,21/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,129,129,402,Kingston,JAM
Tornadoes Invitational Swim Meet,01:07.18,24/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"GYLES, Rin",M,20/02/2003,,,130,130,407,Kingstown,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:07.26,24/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,131,131,406,Kingston,JAM
Kent ASA Swimming Championships 2020,01:08.17,25/01/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"LYNCH, Jaedon",M,27/04/2005,,,132,132,382,London,GBR
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,01:09.19,27/01/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"GYLES, Rin",M,20/02/2003,,,133,133,373,Kingston,JAM
Jamaican Junior National Championships (50m),01:09.43,23/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,134,134,362,Kingston,JAM
CCCAN Championships,01:09.47,27/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"JOHNSON, Zack-Andre",M,08/07/2008,,,135,135,361,San Juan,PUR
Neville Alexander Memorial Swim Meet 2019,01:09.63,04/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,136,136,366,Kingston,JAM
CCCAN Championships,01:10.32,27/06/2021,Men 100 Butterfly LCM Male,JAM,Jamaica,"JOHNSON, Zack-Andre",M,08/07/2008,,,137,137,348,San Juan,PUR
Jamaican Junior National Championships (50m),01:11.01,23/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,138,138,338,Kingston,JAM
Jamaican Junior National Championships (50m),01:11.23,22/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,139,139,335,Kingston,JAM
Kent ASA Swimming Championships 2020,01:11.24,19/01/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"LYNCH, Jaedon",M,27/04/2005,,,140,140,335,London,GBR
Tornadoes Invitational Swim Meet,01:12.06,24/05/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"MAIR, Daniel",M,22/07/2005,,,141,141,330,Kingstown,JAM
Jamaican Junior National Championships (50m),01:12.60,22/02/2020,Men 100 Butterfly LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,142,142,316,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:12.89,22/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,143,143,319,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:13.32,23/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"MAIR, Daniel",M,22/07/2005,,,144,144,313,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,01:13.83,22/02/2019,Men 100 Butterfly LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,145,145,307,Kingston,JAM
