meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Tornadoes Invitational Swim Meet,24.88,26/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,39,39,593,Kingstown,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,24.88,25/01/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,39,40,593,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,24.90,24/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,41,41,592,Kingston,JAM
CCCAN Championships,24.94,26/06/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,42,42,589,San Juan,PUR
Jamaican Junior National Championships (50m),24.96,22/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,43,43,587,Kingston,JAM
Tornadoes Invitational Swim Meet,24.98,26/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,44,44,586,Kingstown,JAM
Walter Rogers Age Group Swimming National Championships 2019,25.01,23/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,45,45,584,Kingston,JAM
Jamaican Junior National Championships (50m),25.03,22/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,46,46,583,Kingston,JAM
4th FINA World Junior Swimming Championships 2013,25.06,28/08/2013,Men 50 Freestyle LCM Male,JAM,Jamaica,"WYNTER, Timothy",M,16/01/1996,,,47,47,580,Dubai,UAE
Neville Alexander Memorial Swim Meet 2019,25.10,05/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,48,48,578,Kingston,JAM
Youth Olympic Games Singapore 2010,25.10,17/08/2010,Men 50 Freestyle LCM Male,JAM,Jamaica,"FORTE, Brian",M,08/06/1992,,,48,49,580,Singapore,SGP
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,25.11,31/01/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,50,50,577,Kingston,JAM
CCCAN Championships,25.15,26/06/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,51,51,574,San Juan,PUR
CCCAN Championships,25.18,26/06/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,52,52,572,San Juan,PUR
Jamaican Junior National Championships (50m),25.18,23/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,52,53,572,Kingston,JAM
Puerto Rico International Swimming Open,25.23,26/04/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,54,54,569,San Juan,PUR
16th FINA World Championships 2015,25.24,05/08/2015,Men 50 Freestyle LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,55,55,568,Kazan,RUS
34th CARIFTA Swimming Championships 2019,25.25,23/04/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,56,56,567,Bridgetown,BAR
CCCAN Championships,25.26,26/06/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,57,57,567,San Juan,PUR
34th CARIFTA Swimming Championships 2019,25.34,23/04/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"VALE, Nicholas",M,06/05/2001,,,58,58,561,Bridgetown,BAR
18th Commonwealth Games 2006,25.34,18/03/2006,Men 50 Freestyle LCM Male,JAM,Jamaica,"HAMILTON, Brad",M,20/11/1989,,,58,59,,Melbourne,AUS
Walter Rogers Age Group Swimming National Championships 2019,25.41,23/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,60,60,557,Kingston,JAM
13th FINA World Championships 2009,25.45,29/07/2009,Men 50 Freestyle LCM Male,JAM,Jamaica,"WONG, Jonathan",M,18/01/1989,,,61,61,,Rome,ITA
CCCAN Championships,25.48,26/06/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,62,62,552,San Juan,PUR
Walter Rogers Age Group Swimming National Championships 2019,25.57,24/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,63,63,546,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,25.58,05/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,64,64,546,Kingston,JAM
Puerto Rico International Swimming Open,25.58,26/04/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,64,65,546,San Juan,PUR
11th FINA World Championships 2005,25.59,27/07/2005,Men 50 Freestyle LCM Male,JAM,Jamaica,"HAMILTON, Brad",M,20/11/1989,,,66,66,,Montreal,CAN
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,25.66,31/01/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,67,67,541,Kingston,JAM
CCCAN Championships,25.70,25/06/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,68,68,538,San Juan,PUR
32nd CCCAN Swimming Championships 2019,25.72,02/07/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,69,69,537,Bridgetown,BAR
Jamaican Junior National Championships (50m),25.77,23/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,70,70,534,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,25.78,23/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,71,71,533,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,25.84,23/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"ADAMS, Chester",M,12/09/2001,,,72,72,529,Kingston,JAM
ASATT Invitational Swimming Championships,25.86,12/12/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,73,73,528,Balmain,TTO
18th FINA World Championships 2019,25.86,22/07/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,73,74,528,Gwangju,KOR
17th FINA World Championships 2017,25.87,24/07/2017,Men 50 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,75,75,528,Budapest,HUN
34th CARIFTA Swimming Championships 2019,25.89,23/04/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,76,76,526,Bridgetown,BAR
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,25.89,25/01/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"ADAMS, Chester",M,12/09/2001,,,76,77,526,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,25.90,05/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,78,78,526,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,25.92,25/01/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,79,79,524,Kingston,JAM
Kent ASA Swimming Championships 2020,25.93,02/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"LYNCH, Jaedon",M,27/04/2005,,,80,80,524,London,GBR
Tornadoes Invitational Swim Meet,25.96,26/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,81,81,522,Kingstown,JAM
Walter Rogers Age Group Swimming National Championships 2019,25.97,24/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"ADAMS, Chester",M,12/09/2001,,,82,82,521,Kingston,JAM
7th FINA World Junior Swimming Championships 2019,26.00,20/08/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,83,83,520,Budapest,HUN
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,26.01,31/01/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,84,84,519,Kingston,JAM
CCCAN Championships,26.02,25/06/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,85,85,518,San Juan,PUR
Jamaican Junior National Championships (50m),26.05,23/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,86,86,517,Kingston,JAM
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,26.08,02/05/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,87,87,515,Orlando,USA
Jamaican Junior National Championships (50m),26.08,22/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,87,88,515,Kingston,JAM
CCCAN Championships,26.09,25/06/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,89,89,514,San Juan,PUR
Jamaican Junior National Championships (50m),26.09,23/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"MAIR, Daniel",M,22/07/2005,,,89,90,514,Kingston,JAM
CCCAN Championships,26.23,25/06/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,91,91,506,San Juan,PUR
Tornadoes Invitational Swim Meet,26.32,26/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"MAIR, Daniel",M,22/07/2005,,,92,92,501,Kingstown,JAM
7th FINA World Junior Swimming Championships 2019,26.33,24/08/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,93,93,500,Budapest,HUN
Jamaican Junior National Championships (50m),26.34,23/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,94,94,500,Kingston,JAM
Kent ASA Swimming Championships 2020,26.35,02/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"LYNCH, Jaedon",M,27/04/2005,,,95,95,499,London,GBR
18th Pan American Games 2019,26.35,07/08/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,95,96,499,Lima,PER
7th FINA World Junior Swimming Championships 2019,26.38,24/08/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"VALE, Nicholas",M,06/05/2001,,,97,97,498,Budapest,HUN
CCCAN Championships,26.41,25/06/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,98,98,496,San Juan,PUR
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,26.43,31/01/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,99,99,495,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,26.46,04/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,100,100,493,Kingston,JAM
29th Summer Universiade 2017,26.46,21/08/2017,Men 50 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,100,101,493,Taipei City,TPE
ASATT Invitational Swimming Championships,26.48,14/12/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,102,102,492,Balmain,TTO
Jamaican Junior National Championships (50m),26.57,22/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"MAIR, Daniel",M,22/07/2005,,,103,103,487,Kingston,JAM
18th Pan American Games 2019,26.57,07/08/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,103,104,487,Lima,PER
7th FINA World Junior Swimming Championships 2019,26.59,21/08/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"VALE, Nicholas",M,06/05/2001,,,105,105,486,Budapest,HUN
Jamaican Junior National Championships (50m),26.60,23/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,106,106,485,Kingston,JAM
Jamaican Junior National Championships (50m),26.63,22/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,107,107,484,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,26.63,31/01/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"MAIR, Daniel",M,22/07/2005,,,107,108,484,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,26.65,24/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,109,109,483,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,26.68,24/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,110,110,481,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,26.69,31/01/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,111,111,480,Kingston,JAM
Jamaican Junior National Championships (50m),26.74,23/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"THOMAS, Nathaniel",M,16/07/2004,,,112,112,478,Kingston,JAM
Youth Olympic Games Singapore 2010,26.75,19/08/2010,Men 50 Freestyle LCM Male,JAM,Jamaica,"FORTE, Brian",M,08/06/1992,,,113,113,479,Singapore,SGP
Walter Rogers Age Group Swimming National Championships 2019,26.78,23/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,114,114,476,Kingston,JAM
Swimcup Amsterdam,26.81,13/12/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,115,115,474,Amsterdam,NED
Jamaican Junior National Championships (50m),26.83,22/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"CAMPBELL, Kito",M,14/06/2003,,,116,116,473,Kingston,JAM
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,26.83,26/01/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,116,117,473,Kingston,JAM
Jamaican Junior National Championships (50m),26.88,23/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"BALFOUR, Adrian",M,01/07/2005,,,118,118,470,Kingston,JAM
18th Commonwealth Games 2006,26.95,17/03/2006,Men 50 Freestyle LCM Male,JAM,Jamaica,"HAMILTON, Brad",M,20/11/1989,,,119,119,,Melbourne,AUS
Walter Rogers Age Group Swimming National Championships 2019,26.97,24/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"MAIR, Daniel",M,22/07/2005,,,120,120,466,Kingston,JAM
7th FINA World Junior Swimming Championships 2019,26.99,20/08/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"VALE, Nicholas",M,06/05/2001,,,121,121,465,Budapest,HUN
Y Speedos Swim Club Karl Dalhouse Memorial Invitational Swim Meet 2019,27.00,25/01/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"GYLES, Rin",M,20/02/2003,,,122,122,464,Kingston,JAM
15th Pan American Games 2007,27.01,18/07/2007,Men 50 Freestyle LCM Male,JAM,Jamaica,"WONG, Jonathan",M,18/01/1989,,,123,123,,Rio de Janeiro,BRA
Atlanta Classic 2021,27.04,14/05/2021,Men 50 Freestyle LCM Male,JAM,Jamaica,"DOLS, Keanan",M,24/07/1998,,,124,124,462,Atlanta,USA
Tornadoes Invitational Swim Meet,27.04,26/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"GYLES, Rin",M,20/02/2003,,,124,125,462,Kingstown,JAM
Neville Alexander Memorial Swim Meet 2019,27.04,05/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"LOZER, Kaheem",M,08/12/2004,,,124,126,462,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,27.04,24/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"GYLES, Rin",M,20/02/2003,,,124,127,462,Kingston,JAM
32nd CCCAN Swimming Championships 2019,27.05,02/07/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,128,128,461,Bridgetown,BAR
4th FINA World Junior Swimming Championships 2013,27.05,31/08/2013,Men 50 Freestyle LCM Male,JAM,Jamaica,"WILLIAMS, Sidrell",M,07/05/1996,,,128,129,461,Dubai,UAE
Neville Alexander Memorial Swim Meet 2019,27.09,04/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,130,130,459,Kingston,JAM
Neville Alexander Memorial Swim Meet 2019,27.12,04/05/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,131,131,458,Kingston,JAM
Jamaican Junior National Championships (50m),27.13,22/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,132,132,457,Kingston,JAM
Jamaican Junior National Championships (50m),27.13,22/02/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"GYLES, Rin",M,20/02/2003,,,132,133,457,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,27.15,24/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"JACKSON-BLAINE, Zachary",M,10/05/2004,,,134,134,456,Kingston,JAM
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2015,27.16,06/06/2015,Men 50 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,135,135,456,Canet-en-Roussillon,FRA
Walter Rogers Age Group Swimming National Championships 2019,27.22,24/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"PAYNE, Jordane",M,05/06/2001,,,136,136,453,Kingston,JAM
7th FINA World Junior Swimming Championships 2019,27.23,21/08/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,137,137,452,Budapest,HUN
13th FINA World Championships 2009,27.23,27/07/2009,Men 50 Freestyle LCM Male,JAM,Jamaica,"WONG, Jonathan",M,18/01/1989,,,137,138,,Rome,ITA
ASATT Invitational Swimming Championships,27.25,13/12/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,139,139,451,Balmain,TTO
Y Speedos Swim Club Karl Dalhouse Memorial Invitational 2020,27.29,31/01/2020,Men 50 Freestyle LCM Male,JAM,Jamaica,"BALFOUR, Adrian",M,01/07/2005,,,140,140,449,Kingston,JAM
32nd CCCAN Swimming Championships 2019,27.29,02/07/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"DENNY, Nelson",M,16/09/2006,,,140,141,449,Bridgetown,BAR
Mare Nostrum -  Meeting International de Canet-en-Roussillon 2015,27.32,06/06/2015,Men 50 Freestyle LCM Male,JAM,Jamaica,"GUNNING, Michael James",M,29/04/1994,,,142,142,448,Canet-en-Roussillon,FRA
Walter Rogers Age Group Swimming National Championships 2019,27.37,23/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"MAIR, Daniel",M,22/07/2005,,,143,143,445,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,27.39,23/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"SINCLAIR, Kyle",M,17/09/2002,,,144,144,444,Kingston,JAM
Walter Rogers Age Group Swimming National Championships 2019,27.40,23/02/2019,Men 50 Freestyle LCM Male,JAM,Jamaica,"BALFOUR, Adrian",M,01/07/2005,,,145,145,444,Kingston,JAM
