meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
FINA/airweave Swimming World Cup 2015,30.85,16/08/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,33,34,872,Paris-Chartres,FRA
FINA/airweave Swimming World Cup 2015,30.86,29/10/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,35,35,871,Tokyo,JPN
FINA Swimming World Cup 2019,30.88,10/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,36,36,862,Jinan,CHN
FINA/airweave Swimming World Cup 2015,30.90,26/09/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,37,37,868,Hong Kong,HKG
16th FINA World Championships 2015,30.91,03/08/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,38,38,867,Kazan,RUS
Arena Grand Prix (Mesa),30.91,11/04/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,38,39,896,Mesa,USA
FINA Swimming World Cup 2019,30.92,10/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,40,40,859,Jinan,CHN
FINA Swimming World Cup 2019,30.93,09/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,41,41,858,Jinan,CHN
16th FINA World Championships 2015,30.94,04/08/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,42,42,865,Kazan,RUS
21st Commonwealth Games 2018,30.98,05/04/2018,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,43,43,854,Gold Coast,AUS
2017 FL Southern Zone So Sectional (50m),30.98,08/07/2017,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,43,44,861,Orlando,USA
FINA Swimming World Cup 2019,31.01,16/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,45,45,852,Singapore,SGP
Arena Pro Swim Series at Santa Clara 2015,31.01,21/06/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,45,46,859,Santa Clara,USA
TYR Pro Swim Series,31.02,13/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,47,47,851,Richmond,USA
48th International Open Swimming Trophy,31.06,17/06/2011,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,48,48,883,Rome,ITA
Olympic Games Rio 2016,31.08,07/08/2016,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,49,49,853,Rio de Janeiro,BRA
FINA/airweave Swimming World Cup 2015,31.09,16/08/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,50,50,852,Paris-Chartres,FRA
15th FINA World Championships 2013,31.11,29/07/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,51,51,878,Barcelona,ESP
15th FINA World Championships 2013,31.12,03/08/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,52,52,878,Barcelona,ESP
Olympic Games London 2012,31.12,29/07/2012,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,52,53,878,London,GBR
FINA Swimming World Cup 2019,31.14,17/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,54,54,841,Singapore,SGP
Arena Grand Prix (Mesa),31.15,11/04/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,55,55,875,Mesa,USA
20th Commonwealth Games 2014,31.16,27/07/2014,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,56,56,846,Glasgow,GBR
TYR Pro Swim Series Clovis,31.17,15/06/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,57,57,839,Clovis,USA
FINA/airweave Swimming World Cup 2015,31.17,29/09/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,57,58,846,Beijing,CHN
Olympic Games Rio 2016,31.23,07/08/2016,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,59,59,841,Rio de Janeiro,BRA
15th FINA World Championships 2013,31.27,03/08/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,60,60,865,Barcelona,ESP
Olympic Games Rio 2016,31.30,08/08/2016,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,61,61,835,Rio de Janeiro,BRA
Charlotte PSS 2016,31.33,15/05/2016,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,62,62,833,Charlotte,USA
Olympic Games London 2012,31.36,30/07/2012,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,63,63,858,London,GBR
FINA/airweave Swimming World Cup 2015,31.41,03/11/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,64,64,826,Doha,QAT
2017 FG Senior Championships,31.42,28/07/2017,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,65,65,825,Coral Springs,USA
Olympic Games London 2012,31.42,29/07/2012,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,65,66,853,London,GBR
International Meeting,31.42,17/03/2012,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,65,67,853,Saint Petersburg,RUS
18th FINA World Championships 2019,31.44,22/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,68,68,817,Gwangju,KOR
FINA/airweave Swimming World Cup 2015,31.44,15/08/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,68,69,824,Paris-Chartres,FRA
2016 FG Southern Zone South Sectional,31.45,12/03/2016,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,70,70,823,Plantation,USA
Olympic Games Tokyo 2020,31.48,25/07/2021,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,71,71,814,Tokyo,JPN
Olympic Games London 2012,31.49,29/07/2012,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,72,72,847,London,GBR
FINA/airweave Swimming World Cup 2015,31.50,30/09/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,73,73,819,Beijing,CHN
2011 FG Senior Championships,31.51,22/07/2011,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,74,74,845,Coral Springs,USA
20th Commonwealth Games 2014,31.55,27/07/2014,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,75,75,815,Glasgow,GBR
FINA/airweave Swimming World Cup 2015,31.61,06/11/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,76,76,811,Dubai,UAE
18th FINA World Championships 2019,31.64,22/07/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,77,77,802,Gwangju,KOR
FINA/airweave Swimming World Cup 2015,31.65,25/09/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,78,78,808,Hong Kong,HKG
Arena Pro Swim Series at Santa Clara 2015,31.65,21/06/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,78,79,808,Santa Clara,USA
FINA/airweave Swimming World Cup 2015,31.67,02/11/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,80,80,806,Doha,QAT
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,31.69,29/04/2021,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,81,81,798,Orlando,USA
16th FINA World Championships 2015,31.72,03/08/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,82,82,802,Kazan,RUS
Arena Grand Prix (Mesa),31.85,11/04/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,83,83,819,Mesa,USA
FINA Swimming World Cup 2019,31.86,09/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,84,84,785,Jinan,CHN
2016 FG Southern Zone South Sectional,31.92,12/03/2016,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,85,85,787,Plantation,USA
2017 FL Southern Zone So Sectional (50m),31.95,08/07/2017,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,86,86,785,Orlando,USA
FINA/airweave Swimming World Cup 2015,31.97,15/08/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,87,87,784,Paris-Chartres,FRA
PC Santa Clara GP 2013,32.05,30/05/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,88,88,803,Santa Clara,USA
FINA Champions Swim Series 2020,32.06,15/01/2020,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,89,89,771,Shenzen,CHN
PC Santa Clara GP 2013,32.10,30/05/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,90,90,800,Santa Clara,USA
15th FINA World Championships 2013,32.11,29/07/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,91,91,799,Barcelona,ESP
Arena Grand Prix (Mesa),32.13,11/04/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,92,92,797,Mesa,USA
19th Commonwealth Games 2010,32.13,04/10/2010,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,92,93,797,Delhi,IND
FINA/airweave Swimming World Cup 2015,32.16,02/11/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,94,94,770,Doha,QAT
FINA/airweave Swimming World Cup 2015,32.22,29/09/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,95,95,765,Beijing,CHN
FINA Swimming World Cup 2019,32.23,16/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,96,96,759,Singapore,SGP
19th Commonwealth Games 2010,32.24,04/10/2010,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,97,97,789,Delhi,IND
Orlando Grand Prix  2013,32.30,14/02/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,98,98,785,Orlando,USA
FINA/airweave Swimming World Cup 2015,32.34,28/10/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,99,99,757,Tokyo,JPN
FINA Swimming World Cup 2019,32.36,03/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,100,100,749,Tokyo,JPN
TYR Pro Swim Series,32.36,11/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,100,101,749,Richmond,USA
Indianapolis Grand Prix 2012,32.48,29/03/2012,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,102,102,772,Indianapolis,USA
19th Commonwealth Games 2010,32.48,05/10/2010,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,102,103,772,Delhi,IND
FINA Champions Swim Series 2020,32.52,19/01/2020,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,104,104,738,Beijing,CHN
US Winter National Championships (50m),32.54,01/12/2011,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,105,105,768,Atlanta,USA
18th Commonwealth Games 2006,32.59,16/03/2006,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,106,106,,Melbourne,AUS
21st Commonwealth Games 2018,32.64,08/04/2018,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,107,107,730,Gold Coast,AUS
TYR Pro Swim Series,32.73,11/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,108,108,724,Richmond,USA
Jaked Senior Invitational 2012 (50m),32.73,13/01/2012,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,108,109,754,Fort Lauderdale,USA
20th Commonwealth Games 2014,32.85,26/07/2014,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,110,110,722,Glasgow,GBR
21st Commonwealth Games 2018,32.91,08/04/2018,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,111,111,712,Gold Coast,AUS
20th Commonwealth Games 2014,32.99,26/07/2014,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,112,112,713,Glasgow,GBR
Olympic Games London 2012,33.04,01/08/2012,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,113,113,733,London,GBR
18th Commonwealth Games 2006,33.09,16/03/2006,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,114,114,,Melbourne,AUS
UANA Qualifier For Tokyo hosted by Azura and Montverde Swimming 2021,33.14,30/04/2021,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,115,115,698,Orlando,USA
FINA/airweave Swimming World Cup 2015,33.22,25/09/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,116,116,698,Hong Kong,HKG
15th FINA World Championships 2013,33.23,01/08/2013,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,117,117,721,Barcelona,ESP
11th FINA World Championships 2005,33.26,30/07/2005,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,118,118,,Montreal,CAN
TYR Pro Swim Series,33.41,13/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ROMAN, Breanna Marie Laurin",F,25/10/1995,,,119,119,681,Richmond,USA
15th Pan American Games 2007,33.42,17/07/2007,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,120,120,,Rio de Janeiro,BRA
TYR Pro Swim Series,33.48,13/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ROMAN, Breanna Marie Laurin",F,25/10/1995,,,121,121,677,Richmond,USA
FINA Swimming World Cup 2019,33.61,08/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,122,122,669,Jinan,CHN
15th Pan American Games 2007,33.91,19/07/2007,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,123,123,,Rio de Janeiro,BRA
FINA/airweave Swimming World Cup 2015,33.97,04/10/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,124,124,653,Singapore,SGP
15th Pan American Games 2007,33.97,18/07/2007,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,124,125,,Rio de Janeiro,BRA
18th Commonwealth Games 2006,34.11,19/03/2006,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,126,126,,Melbourne,AUS
FINA/airweave Swimming World Cup 2015,34.12,07/11/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,127,127,644,Dubai,UAE
Walter Rogers Age Group Swimming National Championships 2019,34.14,24/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,128,128,638,Kingston,JAM
FINA/airweave Swimming World Cup 2015,34.15,07/11/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,129,129,643,Dubai,UAE
FINA/airweave Swimming World Cup 2015,34.18,30/09/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,130,130,641,Beijing,CHN
Olympic Games Athens 2004,34.18,15/08/2004,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,130,131,,Athens,GRE
FINA/airweave Swimming World Cup 2015,34.27,26/09/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,132,132,636,Hong Kong,HKG
Olympic Games Beijing 2008,34.33,13/08/2008,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,133,133,712,Beijing,CHN
34th CARIFTA Swimming Championships 2019,34.41,22/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,134,134,623,Bridgetown,BAR
TYR Pro Swim Series,34.41,11/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ROMAN, Breanna Marie Laurin",F,25/10/1995,,,134,135,623,Richmond,USA
Walter Rogers Age Group Swimming National Championships 2019,34.41,24/02/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"LYN, Sabrina",F,26/04/2004,,,134,136,623,Kingston,JAM
7th FINA World Junior Swimming Championships 2019,34.42,20/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,137,137,623,Budapest,HUN
34th CARIFTA Swimming Championships 2019,34.47,22/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ALVARANGA, Zaneta",F,09/12/2004,,,138,138,620,Bridgetown,BAR
FINA Swimming World Cup 2019,34.48,08/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,139,139,619,Jinan,CHN
FINA/airweave Swimming World Cup 2015,34.52,26/09/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,140,140,622,Hong Kong,HKG
TYR Pro Swim Series,34.71,11/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ROMAN, Breanna Marie Laurin",F,25/10/1995,,,141,141,607,Richmond,USA
FINA/airweave Swimming World Cup 2015,34.76,03/11/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,142,142,610,Doha,QAT
11th FINA World Championships 2005,34.78,25/07/2005,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,143,143,,Montreal,CAN
34th CARIFTA Swimming Championships 2019,34.80,22/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,144,144,602,Bridgetown,BAR
FINA/airweave Swimming World Cup 2015,34.81,30/09/2015,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,145,145,607,Beijing,CHN
20th Commonwealth Games 2014,34.83,27/07/2014,Women 50 Breaststroke LCM Female,JAM,Jamaica,"BAILEY, Zara",F,03/12/1995,,,146,146,606,Glasgow,GBR
34th CARIFTA Swimming Championships 2019,34.86,22/04/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"FOSTER, Kokolo",F,14/03/2006,,,147,147,599,Bridgetown,BAR
FINA Swimming World Cup 2019,34.88,02/08/2019,Women 50 Breaststroke LCM Female,JAM,Jamaica,"ATKINSON, Alia",F,11/12/1988,,,148,148,598,Tokyo,JPN
XXIII Juegos CAC-Barranquilla,34.95,25/07/2018,Women 50 Breaststroke LCM Female,JAM,Jamaica,"RENUART, Bryanna",F,10/08/2000,,,149,149,595,Barranquilla,COL
